title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes
Pocoyo,tv, Comedy,2005,tt0487849,7.10,2488.00
Pocoyo,tv, Family,2005,tt0487849,7.10,2488.00
Wildfire,tv,Drama,2005,tt0439879,7.50,4352.00
Wildfire,tv, Family,2005,tt0439879,7.50,4352.00
Wildfire,tv, Mystery,2005,tt0439879,7.50,4352.00
Mr. Bean: The Animated Series,tv,Animation,2002,tt0280277,6.90,15745.00
Mr. Bean: The Animated Series,tv, Comedy,2002,tt0280277,6.90,15745.00
Mr. Bean: The Animated Series,tv, Family,2002,tt0280277,6.90,15745.00
Dirty Jobs,tv,Reality-TV,2005,tt0458259,7.70,9782.00
Deadliest Catch,tv,Adventure,2005,tt0446809,7.80,9606.00
Deadliest Catch,tv, Documentary,2005,tt0446809,7.80,9606.00
Deadliest Catch,tv, Reality-TV,2005,tt0446809,7.80,9606.00
Il était une fois... la vie,tv,Animation,1987,tt0284735,8.20,5832.00
Il était une fois... la vie,tv, Family,1987,tt0284735,8.20,5832.00
My Wife and Kids,tv,Comedy,2000,tt0273855,6.90,30833.00
My Wife and Kids,tv, Family,2000,tt0273855,6.90,30833.00
It's Always Sunny in Philadelphia,tv,Comedy,2005,tt0472954,8.80,266806.00
Law & Order: Special Victims Unit,tv,Crime,1999,tt0203259,8.10,137086.00
Law & Order: Special Victims Unit,tv, Drama,1999,tt0203259,8.10,137086.00
Law & Order: Special Victims Unit,tv, Mystery,1999,tt0203259,8.10,137086.00
Totally Spies!,tv,Action,2001,tt0283226,7.10,13964.00
Totally Spies!,tv, Adventure,2001,tt0283226,7.10,13964.00
Totally Spies!,tv, Animation,2001,tt0283226,7.10,13964.00
SeaChange,tv,Comedy,1998,tt0138785,8.00,1286.00
SeaChange,tv, Drama,1998,tt0138785,8.00,1286.00
The 1st Shop of Coffee Prince,tv,Comedy,2007,tt1772685,8.10,7387.00
The 1st Shop of Coffee Prince,tv, Drama,2007,tt1772685,8.10,7387.00
The 1st Shop of Coffee Prince,tv, Romance,2007,tt1772685,8.10,7387.00
Danger Mouse,tv,Action,1981,tt0081848,7.40,4108.00
Danger Mouse,tv, Adventure,1981,tt0081848,7.40,4108.00
Danger Mouse,tv, Animation,1981,tt0081848,7.40,4108.00
Full House,tv,Comedy,2004,tt0464625,7.80,4177.00
Full House,tv, Romance,2004,tt0464625,7.80,4177.00
The Parkers,tv,Comedy,1999,tt0200353,6.90,2879.00
Sailor Moon,tv,Action,1992,tt0103369,7.70,8391.00
Sailor Moon,tv, Adventure,1992,tt0103369,7.70,8391.00
Sailor Moon,tv, Animation,1992,tt0103369,7.70,8391.00
Trailer Park Boys,tv,Comedy,2001,tt0290988,8.50,54891.00
Trailer Park Boys,tv, Crime,2001,tt0290988,8.50,54891.00
Shaun the Sheep,tv,Animation,2007,tt0983983,8.20,18496.00
Shaun the Sheep,tv, Comedy,2007,tt0983983,8.20,18496.00
Shaun the Sheep,tv, Family,2007,tt0983983,8.20,18496.00
My Fair Princess,tv,Action,1998,tt0456785,7.80,1420.00
My Fair Princess,tv, Comedy,1998,tt0456785,7.80,1420.00
My Fair Princess,tv, Drama,1998,tt0456785,7.80,1420.00
Mr. Bean,tv,Comedy,1990,tt0096657,8.60,143234.00
Mr. Bean,tv, Family,1990,tt0096657,8.60,143234.00
Gilmore Girls,tv,Comedy,2000,tt0238784,8.20,162228.00
Gilmore Girls,tv, Drama,2000,tt0238784,8.20,162228.00
Arrested Development,tv,Comedy,2003,tt0367279,8.60,335272.00
Lost,tv,Adventure,2004,tt0411008,8.30,643448.00
Lost,tv, Drama,2004,tt0411008,8.30,643448.00
Lost,tv, Fantasy,2004,tt0411008,8.30,643448.00
Band of Brothers,tv,Action,2001,tt0185906,9.40,563869.00
Band of Brothers,tv, Drama,2001,tt0185906,9.40,563869.00
Band of Brothers,tv, History,2001,tt0185906,9.40,563869.00
NCIS,tv,Action,2003,tt0364845,7.80,171280.00
NCIS,tv, Crime,2003,tt0364845,7.80,171280.00
NCIS,tv, Drama,2003,tt0364845,7.80,171280.00
Ugly Betty,tv,Comedy,2006,tt0805669,6.80,49581.00
Ugly Betty,tv, Drama,2006,tt0805669,6.80,49581.00
Ugly Betty,tv, Romance,2006,tt0805669,6.80,49581.00
The Fairly OddParents,tv,Adventure,2001,tt0235918,7.20,49624.00
The Fairly OddParents,tv, Animation,2001,tt0235918,7.20,49624.00
The Fairly OddParents,tv, Comedy,2001,tt0235918,7.20,49624.00
WWE Raw,tv,Action,1993,tt0185103,7.70,10463.00
WWE Raw,tv, Sport,1993,tt0185103,7.70,10463.00
Ben 10,tv,Action,2005,tt0760437,7.60,32435.00
Ben 10,tv, Adventure,2005,tt0760437,7.60,32435.00
Ben 10,tv, Animation,2005,tt0760437,7.60,32435.00
The Boarding School,tv,Drama,2007,tt1024810,8.10,6157.00
The Boarding School,tv, Mystery,2007,tt1024810,8.10,6157.00
The Boarding School,tv, Thriller,2007,tt1024810,8.10,6157.00
Love Story in Harvard,tv,Drama,2004,tt0439392,7.40,318.00
Love Story in Harvard,tv, Romance,2004,tt0439392,7.40,318.00
Les invincibles,tv,Comedy,2005,tt0482138,8.50,925.00
Plats bruts,tv,Comedy,1999,tt0352089,8.60,866.00
Ikebukuro West Gate Park,tv,Action,2000,tt0331389,7.80,1272.00
Ikebukuro West Gate Park,tv, Comedy,2000,tt0331389,7.80,1272.00
Ikebukuro West Gate Park,tv, Crime,2000,tt0331389,7.80,1272.00
Stairway to Heaven,tv,Drama,2003,tt0457542,7.80,931.00
Stairway to Heaven,tv, Romance,2003,tt0457542,7.80,931.00
Fireman Sam,tv,Animation,1987,tt0329829,6.10,2410.00
Fireman Sam,tv, Family,1987,tt0329829,6.10,2410.00
iCarly,tv,Comedy,2007,tt0972534,6.80,47609.00
iCarly,tv, Family,2007,tt0972534,6.80,47609.00
iCarly,tv, Romance,2007,tt0972534,6.80,47609.00
Turkish for Beginners,tv,Comedy,2006,tt0469009,7.50,5090.00
Goosebumps,tv,Adventure,1995,tt0111987,7.60,16164.00
Goosebumps,tv, Comedy,1995,tt0111987,7.60,16164.00
Goosebumps,tv, Drama,1995,tt0111987,7.60,16164.00
FLCL,tv,Action,2000,tt0279077,8.10,20910.00
FLCL,tv, Animation,2000,tt0279077,8.10,20910.00
FLCL,tv, Comedy,2000,tt0279077,8.10,20910.00
The Legend of Bruce Lee,tv,Action,2008,tt1059455,6.80,1646.00
